smiles,solubility,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34,-4.09,6.385065700148371,0.43819003527336875,6.385065700148371,0.43819003527336875,0.6634881818264521,343.2170000000001,331.12100000000004,342.04390174400004,114,0,0.1588744327428707,-0.28096197159767616,0.28096197159767616,0.1588744327428707,1.0,1.826086956521739,2.652173913043478,2.0274961737508215,943.5164678122118,15.97432701575866,12.293341993532216,13.805199885569127,11.147867045540844,7.1547705570214255,7.91069950303988,5.305003403138378,6.148639310350969,3.854067243527104,4.418752567354887,2.8333552865072815,3.23069495790293,-2.169999999999999,280153.6570741006,14.424029889645306,5.476836017977725,2.3467292305180467,142.96332309881646,0.0,12.369160903912501,5.824404497999927,0.0,0.0,0.0,9.559504380427024,0.0,0.0,10.197363616602075,41.40098098584986,31.18920547353706,21.172169610876644,11.399071277454265,0.0,28.913564783235735,0.0,14.76446326439343,4.992404732635669,13.4684936056032,0.0,75.28554808610777,0.0,5.687386274683562,0.0,0.0,0.0,23.20187978046503,20.47614826716413,6.544756405912575,6.923737199690624,22.775711979393844,47.456974211866935,10.045266627482652,5.687386274683562,0.0,43.07,0.0,0.0,0.0,0.0,16.590023033395227,34.17478325684811,0.0,0.0,53.955406326713245,10.197363616602075,28.194284513100698,2.0129037540942303,12.619884311749388,4.741635802469135,9.698746203213796,3.585526266061981,1.6178769316368524,13.414823983091178,0.0,2.364158303238991,0.0,0.11764705882352941,23,0,4,0,1,1,2,1,3,4,0,6,1,0,0,0,4,4.233520000000003,91.90100000000002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-4.13,17.16587789940739,-2.2812619939951286,17.16587789940739,0.013115630511463916,0.5855060519155003,478.51300000000026,447.26500000000027,478.200296172,186,0,0.30256569469468375,-0.4589531200440186,0.4589531200440186,0.30256569469468375,1.1764705882352942,1.8529411764705883,2.4705882352941178,1.8004822924129775,1018.3858270401208,25.267220234572108,19.798867197052445,19.798867197052445,15.712922291982496,11.589631267444117,11.589631267444117,10.56832087513512,10.56832087513512,8.975699319756615,8.975699319756615,7.310786149784399,7.310786149784399,-2.39,20567686.76188807,24.72566361155939,7.812620009868033,3.086801125193764,196.7225128613698,19.68678069728151,6.103966387748303,23.65993754060722,5.783244946364939,0.0,11.938610575903699,19.178148736287287,4.39041504767482,0.0,0.0,18.572861836593773,50.676969951223825,30.5953613843362,6.103966387748303,43.25534448124361,23.50510046863358,0.0,0.0,22.665793031116348,76.85597869569249,6.606881964512918,23.80116485057091,0.0,0.0,0.0,4.39041504767482,0.0,0.0,63.80278062805387,28.651874643887382,22.665793031116348,53.378235290466534,23.80116485057091,0.0,0.0,0.0,127.20000000000002,70.47227392312386,29.3912035259687,4.39041504767482,25.045709815142967,11.993926152995277,13.847474399381248,18.228060320501644,13.847474399381248,0.0,0.0,9.473725907600098,27.382493666590978,0.0,48.35847455185332,23.147134068516195,-6.419656783837654,-3.927940292214733,0.0,1.8215470395564606,4.804614416202099,0.0,0.68,34,2,8,4,0,4,0,0,0,8,2,9,4,3,0,3,4,1.7620999999999996,115.88160000000005,0,2,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.9,5.971501637692113,0.2080045351473927,5.971501637692113,0.2080045351473927,0.6193259253894802,318.0300000000001,309.966,315.938010976,92,0,0.11476001938864656,-0.08434373904737016,0.11476001938864656,0.08434373904737016,0.6111111111111112,0.9444444444444444,1.2222222222222223,2.5095731194515967,516.2479162169986,13.120955864630139,9.130660045553917,12.154375829627735,8.575387400469408,5.1486633561102915,6.660521248147201,3.649196857594795,5.471461462976564,2.4547758466198926,3.3366929503080893,1.6179951162543746,2.3064072120658454,-0.66,12051.94151834261,13.764312840339212,5.9881069763762165,3.211631271815919,125.74184342969666,0.0,4.491468174157927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6692278347765,35.392371257240434,15.61837115755192,0.0,0.0,51.976864090999335,0.0,0.0,0.0,0.0,0.0,74.19457433272746,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,11.126902983393991,53.022404721850805,10.045266627482652,5.573104530069267,0.0,0.0,0.0,0.0,0.0,4.491468174157927,10.045266627482652,16.70000751346326,0.0,24.26546827384644,24.26546827384644,0.0,46.40375956093006,0.2080045351473927,23.669487346378876,0.0,1.3331500377928955,2.564918115394307,0.0,14.668884409730975,0.0,0.0,0.0,0.0,18,0,0,0,0,0,2,0,2,0,0,4,2,0,0,0,2,6.187900000000003,80.63200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC(=O)Oc1cccc2ccccc12,-3.224,11.091562263794406,-0.45245086923658273,11.091562263794406,0.45245086923658273,0.7695670306859667,201.225,190.13699999999997,201.078978592,76,0,0.4118597328988006,-0.40969706760798114,0.4118597328988006,0.40969706760798114,1.1333333333333333,1.8666666666666667,2.6666666666666665,2.464953756163773,488.45103080120373,10.673362107437434,8.35794846525511,8.35794846525511,7.308861750289881,4.683739640741714,4.683739640741714,3.116804193004947,3.116804193004947,2.1564108306777956,2.1564108306777956,1.4355892694739252,1.4355892694739252,-2.0299999999999994,3599.3743683136177,9.522159782005515,4.002881593971449,1.9083032165631202,87.66788139318408,10.05365155780638,5.749511833283905,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,36.39820241076966,11.452591282926406,12.433896197141985,0.0,9.53140013787187,16.865688499868007,0.0,5.316788604006331,0.0,0.0,7.04767198267719,42.46456947923127,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,0.0,13.140912053615605,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,38.33,6.093240070938415,4.794537184071822,0.0,0.0,5.749511833283905,10.772448428929591,7.04767198267719,6.06636706846161,36.39820241076966,5.316788604006331,4.736862953800049,5.126759259259259,0.0,11.091562263794406,4.40541832010582,0.0,0.5763425925925927,13.383852749433105,-0.45245086923658273,0.0,1.535182350718065,0.08333333333333333,15,1,3,0,0,0,2,0,2,2,1,3,1,0,0,0,2,2.5580000000000007,59.03170000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,-2.73,12.18751133786848,-0.08776234567901198,12.18751133786848,0.022278911564625803,0.7507170326024228,283.7989999999999,261.62299999999993,283.13390662399996,106,0,0.2417515170158824,-0.382547052258071,0.382547052258071,0.2417515170158824,1.4736842105263157,2.1578947368421053,2.6842105263157894,3.2776937707403,434.153792738549,14.41384908344359,12.072396069755058,12.828325015773514,9.061279270114502,6.517550355333029,7.052072839157877,4.6379293412339315,4.905190583146356,3.174774057477845,3.4034058635292808,2.320751067653541,2.4495190540544964,-1.0599999999999998,14703.812784269643,15.99574136008919,7.510031316107033,3.7063359092600447,120.05404937570214,9.636772684650527,5.880003444970339,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,11.600939890232516,25.122838405075452,31.395199005701247,7.109797541277533,18.33610906834444,9.53140013787187,23.195505894267583,0.0,0.0,0.0,33.23387405114585,24.49659268161127,29.32600418877882,0.0,0.0,4.899909730850478,5.687386274683562,0.0,11.600939890232516,31.545703509260253,15.95222176079788,6.923737199690624,24.974377382775238,18.19910120538483,0.0,0.0,0.0,29.54,0.0,4.794537184071822,0.0,17.829024003469804,6.606881964512918,23.23511088100356,0.0,12.009707272128011,25.98020853630447,12.990104268152233,16.337802844032566,5.177148998488284,5.75671658478206,13.956029856387,0.0,3.2105457923910308,-0.11004125724363778,6.045014408541194,0.8777591175359032,6.560601773116654,1.6373358371126228,0.5333333333333333,19,0,3,0,0,0,1,0,1,2,0,4,6,0,0,0,1,3.1641200000000014,80.10100000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc2ncc1nccnc1n2,-0.12,4.090925925925926,0.6527777777777779,4.090925925925926,0.6527777777777779,0.5493567119827261,146.153,140.105,146.059246192,54,0,0.18103898065720778,-0.24965971745317042,0.24965971745317042,0.18103898065720778,1.0909090909090908,1.9090909090909092,2.8181818181818183,2.8289012156206956,384.8522868931488,7.681798275874712,6.02090518956871,6.02090518956871,5.360173345306137,3.264639125919525,3.264639125919525,2.1824043796651975,2.1824043796651975,1.3475814229803398,1.3475814229803398,0.855339325720921,0.855339325720921,-1.5799999999999998,487.8529731213885,6.150913900258252,2.229407107173155,1.0228286772273443,63.35660168941482,0.0,11.341105215616189,5.647177220767728,0.0,0.0,0.0,0.0,19.935914083788834,0.0,0.0,0.0,6.923737199690624,12.393687143226153,6.196843571613076,0.0,11.16387793838399,0.0,19.935914083788834,0.0,6.923737199690624,0.0,24.414935212839158,0.0,0.0,0.0,0.0,0.0,0.0,19.935914083788834,0.0,6.923737199690624,5.824404497999927,18.59053071483923,0.0,11.16387793838399,0.0,51.56,0.0,0.0,0.0,0.0,5.647177220767728,11.341105215616189,0.0,18.59053071483923,6.923737199690624,19.935914083788834,0.0,0.0,0.0,16.14787037037037,0.0,1.38712962962963,0.7203703703703705,0.0,4.917129629629629,1.8275,0.0,0.14285714285714285,11,0,4,0,0,0,0,2,2,4,0,4,0,0,0,0,2,0.7282199999999999,39.865000000000016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(=O)CCCC,-2.58,10.960833333333333,0.4478703703703708,10.960833333333333,0.4478703703703708,0.5569438384242685,142.242,124.09799999999997,142.135765196,60,0,0.1324109690533248,-0.2997179119890417,0.2997179119890417,0.1324109690533248,1.0,1.4,1.7,3.0863484262353005,76.72905595320057,7.819990956308912,7.150888977583149,7.150888977583149,4.808060412490447,4.3254444887915735,4.3254444887915735,2.74578191578136,2.74578191578136,1.6183377076050263,1.6183377076050263,0.87289095789068,0.87289095789068,-0.33,157.20912659259116,9.67,6.785340253748558,5.8003780964797915,63.82031004304618,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,52.372404136937305,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,38.524929737556064,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,10.960833333333333,0.0,0.0,0.4478703703703708,0.0,6.021652021919879,4.236310941043084,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,1,0,1,6,0,0,0,0,2.935900000000001,44.057000000000016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCO,-1.81,8.365586734693878,0.36479591836734704,8.365586734693878,0.36479591836734704,0.5441914935658748,116.204,100.07599999999998,116.120115132,50,0,0.04305240722358137,-0.39637656934229265,0.39637656934229265,0.04305240722358137,1.0,1.625,2.125,2.53006045688352,29.368065554250645,6.242640687119286,5.689854282619244,5.689854282619244,3.914213562373095,3.5233345472033855,3.5233345472033855,2.1378203601230736,2.1378203601230736,1.2616672736016925,1.2616672736016925,0.715356789468263,0.715356789468263,-0.04,61.499612265106904,7.96,6.96,5.959999999999999,51.723137466405205,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,39.02784531432067,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,25.683286491704038,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.365586734693878,0.0,0.0,0.0,6.076218820861678,2.5581944444444447,0.0,1.0,8,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,1.9491,35.84479999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87,2.270277777777778,1.3010547891996307,2.270277777777778,1.3010547891996307,0.2915258276662409,278.354,264.24199999999996,278.109550448,102,0,-0.009873498780986268,-0.061628992679159875,0.061628992679159875,0.009873498780986268,0.2727272727272727,0.6363636363636364,1.1363636363636365,2.0413785020816704,1071.5478172121288,14.518297090128677,12.082903768654765,12.082903768654765,10.915816237971965,7.636751345948129,7.636751345948129,5.829201435678006,5.829201435678006,4.648218885556905,4.648218885556905,3.5867160629141877,3.5867160629141877,-2.8599999999999985,296139.60435824015,11.762233311345993,4.315741298567014,1.5232857363736618,128.15806124643782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,43.089793715718365,0.0,0.0,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.089793715718365,0.0,0.0,84.92913895846256,0.0,0.0,0.0,0.0,10.598207357016882,0.0,0.0,30.735125976316453,0.0,0.0,0.0,0.0,22,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,6.299400000000004,96.46600000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(NC(N)=O)cc1,-2.17,10.459210049760646,-0.565592692323843,10.459210049760646,0.565592692323843,0.7411654495143486,180.20699999999997,168.11099999999996,180.089877624,70,0,0.3161185555385829,-0.4938874337286278,0.4938874337286278,0.3161185555385829,1.4615384615384615,2.076923076923077,2.5384615384615383,2.635972640607562,282.1711052507959,9.681798275874712,7.410354708062403,7.410354708062403,6.21954535281284,4.014072545885956,4.014072545885956,2.446640866993679,2.446640866993679,1.4328578974992043,1.4328578974992043,0.943419859215447,0.943419859215447,-1.71,831.1135117830083,9.378573959255977,4.348929277130086,3.0248891562770948,76.6910496728582,15.787319034968565,5.749511833283905,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,0.0,31.18920547353706,5.687386274683562,6.606881964512918,9.53140013787187,11.718500787021634,0.0,0.0,5.733667477162185,6.923737199690624,11.923670568519249,24.26546827384644,0.0,5.749511833283905,15.787319034968565,10.481923458755384,5.749511833283905,0.0,12.63799647685099,0.0,0.0,6.923737199690624,24.26546827384644,0.0,0.0,0.0,64.35,6.031114512338072,4.794537184071822,0.0,0.0,12.29426823919648,5.749511833283905,0.0,24.26546827384644,6.923737199690624,5.316788604006331,10.470530430962235,5.221859410430839,0.0,10.459210049760646,2.4573873299319726,5.60282635739481,0.7754818594104311,6.443388789157638,0.0,2.5398462039136644,0.0,0.2222222222222222,13,3,4,0,0,0,1,0,1,2,2,4,3,0,0,0,1,1.5758999999999999,50.81710000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CC,-1.36,2.0,2.0,2.0,2.0,0.3727855551576051,30.07,24.022,30.046950192,14,0,-0.06826238342059164,-0.06826238342059164,0.06826238342059164,0.06826238342059164,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.104193142226158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0262,11.348000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC=O,-0.85,9.56375,0.7326388888888888,9.56375,0.7326388888888888,0.3742788667470001,86.13399999999999,76.05399999999999,86.07316494,36,0,0.11949002111110747,-0.3034029096435604,0.3034029096435604,0.11949002111110747,1.6666666666666667,2.3333333333333335,2.5,2.4884037718761123,32.919684538544,4.82842712474619,4.106918903213131,4.106918903213131,2.914213562373095,2.3510573320459267,2.3510573320459267,1.3088951918547531,1.3088951918547531,0.6755286660229631,0.6755286660229631,0.2874574785652648,0.2874574785652648,-0.33,20.986300857070454,5.670000000000001,4.67,3.67,38.36054158545974,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,26.186202068468653,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,25.548625391907585,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.56375,0.0,0.0,0.0,0.0,3.8633333333333333,2.0729166666666665,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.3755,25.588999999999988,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Oc1ccccc1N(=O)=O,-1.74,10.067314814814814,-0.6296296296296298,10.067314814814814,0.26157407407407374,0.47072821158342537,139.10999999999999,134.07,139.02694302,52,0,0.3101887839338801,-0.502092705332494,0.502092705332494,0.3101887839338801,1.4,2.0,2.4,3.1529414466808685,258.9247708743934,7.560477932315068,5.020324848686145,5.020324848686145,4.71521405516327,2.639712236359695,2.639712236359695,1.7458241199700857,1.7458241199700857,1.0784281924710266,1.0784281924710266,0.6185506153342445,0.6185506153342445,-1.58,182.2382192735223,6.538764845605701,2.344994095834573,1.0471974342629837,56.87861259419278,5.106527394840706,0.0,5.749511833283905,0.0,0.0,5.687386274683562,10.114318268765572,0.0,0.0,0.0,12.13273413692322,6.06636706846161,6.06636706846161,4.923311048817671,10.029838443658377,5.687386274683562,0.0,0.0,0.0,0.0,0.0,34.37978654261202,0.0,5.749511833283905,0.0,5.687386274683562,5.749511833283905,0.0,10.029838443658377,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,63.37,4.923311048817671,10.114318268765572,0.0,11.436898107967467,0.0,0.0,24.26546827384644,0.0,0.0,0.0,5.106527394840706,0.0,0.0,9.437685185185185,18.906574074074072,-0.26157407407407374,-0.2986111111111105,5.54925925925926,0.0,0.0,0.0,0.0,10,1,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.3004000000000002,34.7612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928,4.991402683382301,0.2948588126072793,4.991402683382301,0.2948588126072793,0.5520554592449197,271.39,250.22199999999998,271.146681292,102,0,0.2281902363409875,-0.38462031998097335,0.38462031998097335,0.2281902363409875,1.2222222222222223,1.9444444444444444,2.5555555555555554,2.6443398442437664,361.2868506482141,13.380468888623982,11.35680798017687,12.173304561104596,8.651397005390978,5.9478657108216835,7.172610582213272,4.041489594585228,4.814886256719201,2.0235949468053502,2.5713175043105156,1.2662920086239975,1.6218029454693532,-1.08,9361.602370144788,14.979101654846337,8.097619192114914,5.503235108686716,112.34626359959756,15.37044016181271,0.0,5.156436481820707,11.896678561972989,0.0,0.0,0.0,0.0,14.951935562841626,0.0,11.761884949391115,26.524065205818662,26.30327674085099,0.0,4.736862953800049,23.658563511364104,0.0,14.951935562841626,0.0,31.466573333275925,37.15078230322709,0.0,0.0,0.0,10.633577208012662,11.896678561972989,0.0,11.761884949391115,47.51098148720402,4.736862953800049,0.0,20.268296022307258,5.156436481820707,0.0,0.0,0.0,71.96000000000001,0.0,0.0,0.0,0.0,23.094955872941654,19.572459993351504,11.761884949391115,7.109797541277533,20.103243582892652,25.585512770854287,4.736862953800049,4.991402683382301,1.5010210905349792,12.927590624212648,7.063995207650962,0.0,1.2149949871924082,0.2948588126072793,2.8679732772738724,5.610953834842272,1.693876148969944,0.7272727272727273,18,2,6,0,0,0,0,1,1,7,2,7,8,0,0,0,1,1.8621999999999999,75.34940000000005,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
